date,ripple,xrp
2018-04-05 16:08:00,26,13
2018-04-05 16:16:00,13,6
2018-04-05 16:24:00,13,0
2018-04-05 16:32:00,45,13
2018-04-05 16:40:00,19,0
2018-04-05 16:48:00,26,26
2018-04-05 16:56:00,26,7
2018-04-05 17:04:00,7,0
2018-04-05 17:12:00,26,0
2018-04-05 17:20:00,26,20
2018-04-05 17:28:00,20,0
2018-04-05 17:36:00,47,20
2018-04-05 17:44:00,60,13
2018-04-05 17:52:00,33,27
2018-04-05 18:00:00,40,0
2018-04-05 18:08:00,14,7
2018-04-05 18:16:00,75,20
2018-04-05 18:24:00,41,0
2018-04-05 18:32:00,20,20
2018-04-05 18:40:00,27,14
2018-04-05 18:48:00,14,7
2018-04-05 18:56:00,35,7
2018-04-05 19:04:00,49,28
2018-04-05 19:12:00,42,21
2018-04-05 19:20:00,7,0
2018-04-05 19:28:00,28,0
2018-04-05 19:36:00,21,14
2018-04-05 19:44:00,22,7
2018-04-05 19:52:00,29,7
2018-04-05 20:00:00,37,37
2018-04-05 20:08:00,45,0
2018-04-05 20:16:00,38,0
2018-04-05 20:24:00,30,7
2018-04-05 20:32:00,45,22
2018-04-05 20:40:00,24,8
2018-04-05 20:48:00,33,8
2018-04-05 20:56:00,49,0
2018-04-05 21:04:00,43,26
2018-04-05 21:12:00,26,9
2018-04-05 21:20:00,53,0
2018-04-05 21:28:00,27,18
2018-04-05 21:36:00,19,9
2018-04-05 21:44:00,9,19
2018-04-05 21:52:00,58,0
2018-04-05 22:00:00,10,0
2018-04-05 22:08:00,0,10
2018-04-05 22:16:00,61,10
2018-04-05 22:24:00,31,10
2018-04-05 22:32:00,11,21
2018-04-05 22:40:00,43,0
2018-04-05 22:48:00,32,0
2018-04-05 22:56:00,22,0
2018-04-05 23:04:00,44,22
2018-04-05 23:12:00,56,22
2018-04-05 23:20:00,11,22
2018-04-05 23:28:00,23,11
2018-04-05 23:36:00,23,11
2018-04-05 23:44:00,23,0
2018-04-05 23:52:00,34,11
2018-04-06 00:00:00,34,11
2018-04-06 00:00:00,39,13
2018-04-06 00:08:00,38,0
2018-04-06 00:16:00,51,0
2018-04-06 00:24:00,25,0
2018-04-06 00:32:00,64,0
2018-04-06 00:40:00,38,0
2018-04-06 00:48:00,51,0
2018-04-06 00:56:00,13,0
2018-04-06 01:04:00,38,25
2018-04-06 01:12:00,62,12
2018-04-06 01:20:00,75,13
2018-04-06 01:28:00,12,0
2018-04-06 01:36:00,38,13
2018-04-06 01:44:00,100,38
2018-04-06 01:52:00,13,0
2018-04-06 02:00:00,26,13
2018-04-06 02:08:00,50,25
2018-04-06 02:16:00,26,0
2018-04-06 02:24:00,13,25
2018-04-06 02:32:00,52,13
2018-04-06 02:40:00,26,0
2018-04-06 02:48:00,13,0
2018-04-06 02:56:00,26,0
2018-04-06 03:04:00,40,13
2018-04-06 03:12:00,27,53
2018-04-06 03:20:00,40,13
2018-04-06 03:28:00,54,0
2018-04-06 03:36:00,41,54
2018-04-06 03:44:00,14,14
2018-04-06 03:52:00,69,0
2018-04-06 04:00:00,28,0
2018-04-06 04:08:00,41,14
2018-04-06 04:16:00,28,14
2018-04-06 04:24:00,41,28
2018-04-06 04:32:00,28,14
2018-04-06 04:40:00,55,14
2018-04-06 04:48:00,0,14
2018-04-06 04:56:00,27,0
2018-04-06 05:04:00,53,13
2018-04-06 05:12:00,79,52
2018-04-06 05:20:00,78,13
2018-04-06 05:28:00,13,13
2018-04-06 05:36:00,25,25
2018-04-06 05:44:00,25,12
2018-04-06 05:52:00,49,37
2018-04-06 06:00:00,0,12
2018-04-06 06:08:00,24,24
2018-04-06 06:16:00,12,12
2018-04-06 06:24:00,58,35
2018-04-06 06:32:00,11,0
2018-04-06 06:40:00,45,11
2018-04-06 06:48:00,67,0
2018-04-06 06:56:00,66,11
2018-04-06 07:04:00,22,22
2018-04-06 07:12:00,11,22
2018-04-06 07:20:00,32,22
2018-04-06 07:28:00,65,11
2018-04-06 07:36:00,65,11
2018-04-06 07:44:00,43,0
2018-04-06 07:52:00,32,11
2018-04-06 08:00:00,95,21
2018-04-06 08:08:00,42,0
2018-04-06 08:16:00,31,10
2018-04-06 08:24:00,10,10
2018-04-06 08:32:00,31,0
2018-04-06 08:40:00,52,21
2018-04-06 08:48:00,72,10
2018-04-06 08:56:00,62,10
2018-04-06 09:04:00,20,20
2018-04-06 09:12:00,50,0
2018-04-06 09:20:00,80,0
2018-04-06 09:28:00,30,10
2018-04-06 09:36:00,20,10
2018-04-06 09:44:00,40,10
2018-04-06 09:52:00,50,10
2018-04-06 10:00:00,70,10
2018-04-06 10:08:00,50,10
2018-04-06 10:16:00,78,10
2018-04-06 10:24:00,39,0
2018-04-06 10:32:00,97,19
2018-04-06 10:40:00,48,10
2018-04-06 10:48:00,56,0
2018-04-06 10:56:00,47,9
2018-04-06 11:04:00,64,9
2018-04-06 11:12:00,45,27
2018-04-06 11:20:00,53,0
2018-04-06 11:28:00,53,18
2018-04-06 11:36:00,43,9
2018-04-06 11:44:00,51,0
2018-04-06 11:52:00,43,0
2018-04-06 12:00:00,42,8
2018-04-06 12:08:00,33,17
2018-04-06 12:16:00,58,8
2018-04-06 12:24:00,49,8
2018-04-06 12:32:00,40,8
2018-04-06 12:40:00,64,8
2018-04-06 12:48:00,55,0
2018-04-06 12:56:00,47,8
2018-04-06 13:04:00,31,15
2018-04-06 13:12:00,15,8
2018-04-06 13:20:00,38,23
2018-04-06 13:28:00,45,23
2018-04-06 13:36:00,60,15
2018-04-06 13:44:00,37,15
2018-04-06 13:52:00,59,7
2018-04-06 14:00:00,44,7
2018-04-06 14:08:00,59,15
2018-04-06 14:16:00,44,15
2018-04-06 14:24:00,44,7
2018-04-06 14:32:00,59,15
2018-04-06 14:40:00,44,15
2018-04-06 14:48:00,36,15
2018-04-06 14:56:00,29,0
2018-04-06 15:04:00,37,7
2018-04-06 15:12:00,44,0
2018-04-06 15:20:00,51,15
2018-04-06 15:28:00,52,22
2018-04-06 15:36:00,22,15
2018-04-06 15:44:00,59,7
2018-04-06 15:52:00,30,7
2018-04-06 16:00:00,52,7
2018-04-06 16:08:00,38,30
2018-04-06 16:16:00,15,0
2018-04-06 16:24:00,53,0
2018-04-06 16:32:00,45,8
2018-04-06 16:40:00,38,0
2018-04-06 16:48:00,30,8
2018-04-06 16:56:00,31,8
2018-04-06 17:04:00,46,23
2018-04-06 17:12:00,38,8
2018-04-06 17:20:00,8,8
2018-04-06 17:28:00,47,0
2018-04-06 17:36:00,47,16
2018-04-06 17:44:00,63,16
2018-04-06 17:52:00,63,16
2018-04-06 18:00:00,40,8
2018-04-06 18:08:00,8,0
2018-04-06 18:16:00,32,32
2018-04-06 18:24:00,32,8
2018-04-06 18:32:00,64,0
2018-04-06 18:40:00,40,0
2018-04-06 18:48:00,49,8
2018-04-06 18:56:00,33,25
2018-04-06 19:04:00,66,25
2018-04-06 19:12:00,17,0
2018-04-06 19:20:00,59,0
2018-04-06 19:28:00,59,25
2018-04-06 19:36:00,0,9
2018-04-06 19:44:00,34,9
2018-04-06 19:52:00,35,9
2018-04-06 20:00:00,53,9
2018-04-06 20:08:00,36,0
2018-04-06 20:16:00,45,9
2018-04-06 20:24:00,18,18
2018-04-06 20:32:00,56,9
2018-04-06 20:40:00,57,10
2018-04-06 20:48:00,29,0
2018-04-06 20:56:00,30,20
2018-04-06 21:04:00,30,0
2018-04-06 21:12:00,21,0
2018-04-06 21:20:00,42,0
2018-04-06 21:28:00,42,21
2018-04-06 21:36:00,22,22
2018-04-06 21:44:00,22,0
2018-04-06 21:52:00,11,0
2018-04-06 22:00:00,46,0
2018-04-06 22:08:00,23,0
2018-04-06 22:16:00,24,24
2018-04-06 22:24:00,72,12
2018-04-06 22:32:00,12,12
2018-04-06 22:40:00,50,0
2018-04-06 22:48:00,25,0
2018-04-06 22:56:00,26,26
2018-04-06 23:04:00,91,0
2018-04-06 23:12:00,13,0
2018-04-06 23:20:00,13,0
2018-04-06 23:28:00,0,13
2018-04-06 23:36:00,40,0
2018-04-06 23:44:00,54,0
2018-04-06 23:52:00,14,0
2018-04-07 00:00:00,14,14
2018-04-07 00:00:00,18,18
2018-04-07 00:08:00,18,0
2018-04-07 00:16:00,36,18
2018-04-07 00:24:00,90,36
2018-04-07 00:32:00,54,18
2018-04-07 00:40:00,54,18
2018-04-07 00:48:00,0,0
2018-04-07 00:56:00,18,18
2018-04-07 01:04:00,0,0
2018-04-07 01:12:00,35,18
2018-04-07 01:20:00,18,0
2018-04-07 01:28:00,0,0
2018-04-07 01:36:00,71,18
2018-04-07 01:44:00,35,0
2018-04-07 01:52:00,54,36
2018-04-07 02:00:00,72,18
2018-04-07 02:08:00,36,18
2018-04-07 02:16:00,36,0
2018-04-07 02:24:00,18,0
2018-04-07 02:32:00,18,0
2018-04-07 02:40:00,92,0
2018-04-07 02:48:00,74,19
2018-04-07 02:56:00,56,19
2018-04-07 03:04:00,0,19
2018-04-07 03:12:00,56,0
2018-04-07 03:20:00,75,0
2018-04-07 03:28:00,38,19
2018-04-07 03:36:00,0,0
2018-04-07 03:44:00,38,0
2018-04-07 03:52:00,39,0
2018-04-07 04:00:00,19,0
2018-04-07 04:08:00,39,39
2018-04-07 04:16:00,39,39
2018-04-07 04:24:00,19,19
2018-04-07 04:32:00,58,39
2018-04-07 04:40:00,39,0
2018-04-07 04:48:00,19,0
2018-04-07 04:56:00,38,0
2018-04-07 05:04:00,19,38
2018-04-07 05:12:00,75,0
2018-04-07 05:20:00,19,0
2018-04-07 05:28:00,37,37
2018-04-07 05:36:00,55,0
2018-04-07 05:44:00,18,0
2018-04-07 05:52:00,18,0
2018-04-07 06:00:00,35,0
2018-04-07 06:08:00,70,35
2018-04-07 06:16:00,69,17
2018-04-07 06:24:00,34,0
2018-04-07 06:32:00,17,0
2018-04-07 06:40:00,34,0
2018-04-07 06:48:00,50,17
2018-04-07 06:56:00,33,0
2018-04-07 07:04:00,33,33
2018-04-07 07:12:00,49,0
2018-04-07 07:20:00,16,16
2018-04-07 07:28:00,0,0
2018-04-07 07:36:00,16,0
2018-04-07 07:44:00,64,32
2018-04-07 07:52:00,0,0
2018-04-07 08:00:00,48,16
2018-04-07 08:08:00,32,16
2018-04-07 08:16:00,16,16
2018-04-07 08:24:00,47,0
2018-04-07 08:32:00,16,0
2018-04-07 08:40:00,0,16
2018-04-07 08:48:00,16,0
2018-04-07 08:56:00,0,0
2018-04-07 09:04:00,0,31
2018-04-07 09:12:00,31,15
2018-04-07 09:20:00,15,0
2018-04-07 09:28:00,76,15
2018-04-07 09:36:00,45,15
2018-04-07 09:44:00,60,0
2018-04-07 09:52:00,30,15
2018-04-07 10:00:00,15,30
2018-04-07 10:08:00,60,0
2018-04-07 10:16:00,45,15
2018-04-07 10:24:00,74,0
2018-04-07 10:32:00,44,0
2018-04-07 10:40:00,72,14
2018-04-07 10:48:00,71,14
2018-04-07 10:56:00,42,14
2018-04-07 11:04:00,28,28
2018-04-07 11:12:00,54,0
2018-04-07 11:20:00,27,13
2018-04-07 11:28:00,13,0
2018-04-07 11:36:00,66,13
2018-04-07 11:44:00,39,26
2018-04-07 11:52:00,26,0
2018-04-07 12:00:00,39,13
2018-04-07 12:08:00,26,38
2018-04-07 12:16:00,13,0
2018-04-07 12:24:00,25,12
2018-04-07 12:32:00,0,12
2018-04-07 12:40:00,49,0
2018-04-07 12:48:00,12,12
2018-04-07 12:56:00,0,12
2018-04-07 13:04:00,36,12
2018-04-07 13:12:00,35,0
2018-04-07 13:20:00,46,0
2018-04-07 13:28:00,46,0
2018-04-07 13:36:00,23,0
2018-04-07 13:44:00,45,0
2018-04-07 13:52:00,78,0
2018-04-07 14:00:00,44,22
2018-04-07 14:08:00,33,11
2018-04-07 14:16:00,33,0
2018-04-07 14:24:00,11,11
2018-04-07 14:32:00,22,11
2018-04-07 14:40:00,21,11
2018-04-07 14:48:00,53,21
2018-04-07 14:56:00,85,11
2018-04-07 15:04:00,11,11
2018-04-07 15:12:00,32,0
2018-04-07 15:20:00,32,11
2018-04-07 15:28:00,53,0
2018-04-07 15:36:00,53,21
2018-04-07 15:44:00,43,11
2018-04-07 15:52:00,0,0
2018-04-07 16:00:00,64,0
2018-04-07 16:08:00,11,0
2018-04-07 16:16:00,21,11
2018-04-07 16:24:00,11,0
2018-04-07 16:32:00,21,0
2018-04-07 16:40:00,21,0
2018-04-07 16:48:00,53,0
2018-04-07 16:56:00,21,11
2018-04-07 17:04:00,43,11
2018-04-07 17:12:00,11,21
2018-04-07 17:20:00,32,0
2018-04-07 17:28:00,11,0
2018-04-07 17:36:00,44,0
2018-04-07 17:44:00,0,0
2018-04-07 17:52:00,22,0
2018-04-07 18:00:00,11,11
2018-04-07 18:08:00,46,0
2018-04-07 18:16:00,22,11
2018-04-07 18:24:00,11,0
2018-04-07 18:32:00,0,0
2018-04-07 18:40:00,69,0
2018-04-07 18:48:00,35,0
2018-04-07 18:56:00,70,0
2018-04-07 19:04:00,59,23
2018-04-07 19:12:00,24,0
2018-04-07 19:20:00,12,12
2018-04-07 19:28:00,60,0
2018-04-07 19:36:00,12,12
2018-04-07 19:44:00,37,0
2018-04-07 19:52:00,25,0
2018-04-07 20:00:00,38,13
2018-04-07 20:08:00,38,0
2018-04-07 20:16:00,52,13
2018-04-07 20:24:00,13,0
2018-04-07 20:32:00,0,13
2018-04-07 20:40:00,13,27
2018-04-07 20:48:00,27,0
2018-04-07 20:56:00,41,14
2018-04-07 21:04:00,28,14
2018-04-07 21:12:00,28,0
2018-04-07 21:20:00,100,14
2018-04-07 21:28:00,29,15
2018-04-07 21:36:00,30,15
2018-04-07 21:44:00,45,15
2018-04-07 21:52:00,15,15
2018-04-07 22:00:00,16,0
2018-04-07 22:08:00,32,0
2018-04-07 22:16:00,32,32
2018-04-07 22:24:00,33,16
2018-04-07 22:32:00,17,17
2018-04-07 22:40:00,33,0
2018-04-07 22:48:00,51,17
2018-04-07 22:56:00,0,0
2018-04-07 23:04:00,17,0
2018-04-07 23:12:00,35,17
2018-04-07 23:20:00,35,0
2018-04-07 23:28:00,53,0
2018-04-07 23:36:00,18,36
2018-04-07 23:44:00,18,18
2018-04-07 23:52:00,36,54
2018-04-08 00:00:00,54,0
2018-04-08 00:00:00,54,0
2018-04-08 00:08:00,36,18
2018-04-08 00:16:00,18,18
2018-04-08 00:24:00,18,36
2018-04-08 00:32:00,18,0
2018-04-08 00:40:00,0,36
2018-04-08 00:48:00,36,0
2018-04-08 00:56:00,0,0
2018-04-08 01:04:00,0,18
2018-04-08 01:12:00,18,0
2018-04-08 01:20:00,18,18
2018-04-08 01:28:00,72,0
2018-04-08 01:36:00,18,0
2018-04-08 01:44:00,89,36
2018-04-08 01:52:00,0,0
2018-04-08 02:00:00,18,0
2018-04-08 02:08:00,18,0
2018-04-08 02:16:00,90,0
2018-04-08 02:24:00,54,0
2018-04-08 02:32:00,18,18
2018-04-08 02:40:00,18,0
2018-04-08 02:48:00,0,0
2018-04-08 02:56:00,18,37
2018-04-08 03:04:00,37,0
2018-04-08 03:12:00,37,0
2018-04-08 03:20:00,19,0
2018-04-08 03:28:00,37,56
2018-04-08 03:36:00,0,0
2018-04-08 03:44:00,19,0
2018-04-08 03:52:00,19,19
2018-04-08 04:00:00,38,19
2018-04-08 04:08:00,19,0
2018-04-08 04:16:00,58,19
2018-04-08 04:24:00,77,0
2018-04-08 04:32:00,0,0
2018-04-08 04:40:00,38,19
2018-04-08 04:48:00,39,0
2018-04-08 04:56:00,19,39
2018-04-08 05:04:00,0,0
2018-04-08 05:12:00,0,0
2018-04-08 05:20:00,19,0
2018-04-08 05:28:00,0,0
2018-04-08 05:36:00,0,19
2018-04-08 05:44:00,0,0
2018-04-08 05:52:00,36,0
2018-04-08 06:00:00,18,0
2018-04-08 06:08:00,0,0
2018-04-08 06:16:00,0,0
2018-04-08 06:24:00,17,17
2018-04-08 06:32:00,51,0
2018-04-08 06:40:00,34,0
2018-04-08 06:48:00,50,0
2018-04-08 06:56:00,16,0
2018-04-08 07:04:00,33,0
2018-04-08 07:12:00,32,0
2018-04-08 07:20:00,0,32
2018-04-08 07:28:00,80,32
2018-04-08 07:36:00,32,0
2018-04-08 07:44:00,31,16
2018-04-08 07:52:00,47,16
2018-04-08 08:00:00,62,31
2018-04-08 08:08:00,46,15
2018-04-08 08:16:00,62,0
2018-04-08 08:24:00,31,0
2018-04-08 08:32:00,0,0
2018-04-08 08:40:00,0,15
2018-04-08 08:48:00,30,0
2018-04-08 08:56:00,30,0
2018-04-08 09:04:00,0,0
2018-04-08 09:12:00,45,15
2018-04-08 09:20:00,30,15
2018-04-08 09:28:00,0,0
2018-04-08 09:36:00,15,0
2018-04-08 09:44:00,30,0
2018-04-08 09:52:00,59,15
2018-04-08 10:00:00,0,30
2018-04-08 10:08:00,44,0
2018-04-08 10:16:00,59,15
2018-04-08 10:24:00,44,0
2018-04-08 10:32:00,29,14
2018-04-08 10:40:00,100,0
2018-04-08 10:48:00,29,29
2018-04-08 10:56:00,42,28
2018-04-08 11:04:00,85,0
2018-04-08 11:12:00,27,0
2018-04-08 11:20:00,14,14
2018-04-08 11:28:00,13,13
2018-04-08 11:36:00,26,13
2018-04-08 11:44:00,13,26
2018-04-08 11:52:00,26,0
2018-04-08 12:00:00,13,13
2018-04-08 12:08:00,13,13
2018-04-08 12:16:00,38,0
2018-04-08 12:24:00,25,50
2018-04-08 12:32:00,25,12
2018-04-08 12:40:00,12,12
2018-04-08 12:48:00,24,12
2018-04-08 12:56:00,0,0
2018-04-08 13:04:00,59,0
2018-04-08 13:12:00,0,0
2018-04-08 13:20:00,23,12
2018-04-08 13:28:00,11,0
2018-04-08 13:36:00,23,11
2018-04-08 13:44:00,34,0
2018-04-08 13:52:00,22,22
2018-04-08 14:00:00,44,0
2018-04-08 14:08:00,43,0
2018-04-08 14:16:00,32,11
2018-04-08 14:24:00,43,0
2018-04-08 14:32:00,43,11
2018-04-08 14:40:00,11,11
2018-04-08 14:48:00,21,0
2018-04-08 14:56:00,10,21
2018-04-08 15:04:00,21,0
2018-04-08 15:12:00,11,21
2018-04-08 15:20:00,32,0
2018-04-08 15:28:00,42,0
2018-04-08 15:36:00,21,10
2018-04-08 15:44:00,52,21
2018-04-08 15:52:00,42,0
2018-04-08 16:00:00,10,10
2018-04-08 16:08:00,10,0
2018-04-08 16:16:00,52,0
2018-04-08 16:24:00,0,0
2018-04-08 16:32:00,31,10
2018-04-08 16:40:00,21,10
2018-04-08 16:48:00,31,10
2018-04-08 16:56:00,10,10
2018-04-08 17:04:00,31,21
2018-04-08 17:12:00,21,10
2018-04-08 17:20:00,0,0
2018-04-08 17:28:00,21,0
2018-04-08 17:36:00,53,11
2018-04-08 17:44:00,42,0
2018-04-08 17:52:00,42,0
2018-04-08 18:00:00,21,11
2018-04-08 18:08:00,21,21
2018-04-08 18:16:00,76,0
2018-04-08 18:24:00,11,11
2018-04-08 18:32:00,22,11
2018-04-08 18:40:00,11,0
2018-04-08 18:48:00,11,0
2018-04-08 18:56:00,33,11
2018-04-08 19:04:00,22,22
2018-04-08 19:12:00,11,11
2018-04-08 19:20:00,34,0
2018-04-08 19:28:00,23,0
2018-04-08 19:36:00,46,0
2018-04-08 19:44:00,23,0
2018-04-08 19:52:00,46,0
2018-04-08 20:00:00,24,0
2018-04-08 20:08:00,48,36
2018-04-08 20:16:00,49,0
2018-04-08 20:24:00,37,25
2018-04-08 20:32:00,25,13
2018-04-08 20:40:00,26,13
2018-04-08 20:48:00,26,0
2018-04-08 20:56:00,39,39
2018-04-08 21:04:00,13,0
2018-04-08 21:12:00,27,0
2018-04-08 21:20:00,14,41
2018-04-08 21:28:00,28,0
2018-04-08 21:36:00,29,0
2018-04-08 21:44:00,45,15
2018-04-08 21:52:00,61,30
2018-04-08 22:00:00,31,0
2018-04-08 22:08:00,16,0
2018-04-08 22:16:00,31,31
2018-04-08 22:24:00,32,16
2018-04-08 22:32:00,65,16
2018-04-08 22:40:00,48,0
2018-04-08 22:48:00,98,0
2018-04-08 22:56:00,49,0
2018-04-08 23:04:00,50,17
2018-04-08 23:12:00,34,0
2018-04-08 23:20:00,34,17
2018-04-08 23:28:00,51,34
2018-04-08 23:36:00,0,17
2018-04-08 23:44:00,51,17
2018-04-08 23:52:00,17,0
2018-04-09 00:00:00,17,0
2018-04-09 00:00:00,15,0
2018-04-09 00:08:00,61,0
2018-04-09 00:16:00,31,0
2018-04-09 00:24:00,15,0
2018-04-09 00:32:00,15,15
2018-04-09 00:40:00,15,0
2018-04-09 00:48:00,30,15
2018-04-09 00:56:00,0,15
2018-04-09 01:04:00,73,0
2018-04-09 01:12:00,58,0
2018-04-09 01:20:00,29,0
2018-04-09 01:28:00,44,0
2018-04-09 01:36:00,0,0
2018-04-09 01:44:00,15,15
2018-04-09 01:52:00,59,15
2018-04-09 02:00:00,59,15
2018-04-09 02:08:00,15,15
2018-04-09 02:16:00,44,29
2018-04-09 02:24:00,30,0
2018-04-09 02:32:00,15,0
2018-04-09 02:40:00,0,0
2018-04-09 02:48:00,46,0
2018-04-09 02:56:00,92,31
2018-04-09 03:04:00,46,31
2018-04-09 03:12:00,31,15
2018-04-09 03:20:00,15,15
2018-04-09 03:28:00,31,15
2018-04-09 03:36:00,15,0
2018-04-09 03:44:00,31,0
2018-04-09 03:52:00,31,0
2018-04-09 04:00:00,16,0
2018-04-09 04:08:00,31,16
2018-04-09 04:16:00,0,16
2018-04-09 04:24:00,78,31
2018-04-09 04:32:00,16,0
2018-04-09 04:40:00,15,0
2018-04-09 04:48:00,61,0
2018-04-09 04:56:00,31,31
2018-04-09 05:04:00,75,15
2018-04-09 05:12:00,15,15
2018-04-09 05:20:00,15,15
2018-04-09 05:28:00,58,0
2018-04-09 05:36:00,29,14
2018-04-09 05:44:00,57,43
2018-04-09 05:52:00,14,28
2018-04-09 06:00:00,27,0
2018-04-09 06:08:00,13,13
2018-04-09 06:16:00,13,0
2018-04-09 06:24:00,26,0
2018-04-09 06:32:00,26,0
2018-04-09 06:40:00,26,13
2018-04-09 06:48:00,13,13
2018-04-09 06:56:00,74,0
2018-04-09 07:04:00,49,0
2018-04-09 07:12:00,61,12
2018-04-09 07:20:00,61,36
2018-04-09 07:28:00,73,12
2018-04-09 07:36:00,36,24
2018-04-09 07:44:00,48,0
2018-04-09 07:52:00,48,0
2018-04-09 08:00:00,36,0
2018-04-09 08:08:00,35,12
2018-04-09 08:16:00,35,0
2018-04-09 08:24:00,47,12
2018-04-09 08:32:00,58,0
2018-04-09 08:40:00,69,0
2018-04-09 08:48:00,34,11
2018-04-09 08:56:00,34,11
2018-04-09 09:04:00,79,34
2018-04-09 09:12:00,34,11
2018-04-09 09:20:00,33,22
2018-04-09 09:28:00,44,33
2018-04-09 09:36:00,33,11
2018-04-09 09:44:00,55,11
2018-04-09 09:52:00,0,11
2018-04-09 10:00:00,66,11
2018-04-09 10:08:00,33,0
2018-04-09 10:16:00,22,11
2018-04-09 10:24:00,75,0
2018-04-09 10:32:00,21,0
2018-04-09 10:40:00,31,10
2018-04-09 10:48:00,21,10
2018-04-09 10:56:00,51,0
2018-04-09 11:04:00,41,0
2018-04-09 11:12:00,49,10
2018-04-09 11:20:00,49,0
2018-04-09 11:28:00,38,19
2018-04-09 11:36:00,28,0
2018-04-09 11:44:00,75,19
2018-04-09 11:52:00,9,19
2018-04-09 12:00:00,46,18
2018-04-09 12:08:00,9,18
2018-04-09 12:16:00,45,18
2018-04-09 12:24:00,35,9
2018-04-09 12:32:00,35,18
2018-04-09 12:40:00,26,17
2018-04-09 12:48:00,8,0
2018-04-09 12:56:00,67,8
2018-04-09 13:04:00,100,17
2018-04-09 13:12:00,41,0
2018-04-09 13:20:00,24,8
2018-04-09 13:28:00,49,8
2018-04-09 13:36:00,72,24
2018-04-09 13:44:00,40,32
2018-04-09 13:52:00,40,8
2018-04-09 14:00:00,40,8
2018-04-09 14:08:00,63,16
2018-04-09 14:16:00,55,8
2018-04-09 14:24:00,24,16
2018-04-09 14:32:00,79,24
2018-04-09 14:40:00,63,0
2018-04-09 14:48:00,78,0
2018-04-09 14:56:00,40,32
2018-04-09 15:04:00,56,0
2018-04-09 15:12:00,40,16
2018-04-09 15:20:00,72,32
2018-04-09 15:28:00,56,8
2018-04-09 15:36:00,48,8
2018-04-09 15:44:00,16,24
2018-04-09 15:52:00,24,8
2018-04-09 16:00:00,73,0
2018-04-09 16:08:00,16,8
2018-04-09 16:16:00,24,24
2018-04-09 16:24:00,41,0
2018-04-09 16:32:00,49,8
2018-04-09 16:40:00,33,8
2018-04-09 16:48:00,41,8
2018-04-09 16:56:00,49,25
2018-04-09 17:04:00,33,8
2018-04-09 17:12:00,33,0
2018-04-09 17:20:00,50,8
2018-04-09 17:28:00,42,8
2018-04-09 17:36:00,83,58
2018-04-09 17:44:00,50,17
2018-04-09 17:52:00,42,0
2018-04-09 18:00:00,25,8
2018-04-09 18:08:00,51,25
2018-04-09 18:16:00,34,0
2018-04-09 18:24:00,86,43
2018-04-09 18:32:00,34,26
2018-04-09 18:40:00,9,0
2018-04-09 18:48:00,43,17
2018-04-09 18:56:00,44,17
2018-04-09 19:04:00,35,9
2018-04-09 19:12:00,54,18
2018-04-09 19:20:00,45,36
2018-04-09 19:28:00,54,0
2018-04-09 19:36:00,27,9
2018-04-09 19:44:00,46,18
2018-04-09 19:52:00,65,28
2018-04-09 20:00:00,10,19
2018-04-09 20:08:00,10,19
2018-04-09 20:16:00,69,10
2018-04-09 20:24:00,60,0
2018-04-09 20:32:00,20,10
2018-04-09 20:40:00,84,10
2018-04-09 20:48:00,32,21
2018-04-09 20:56:00,44,0
2018-04-09 21:04:00,67,0
2018-04-09 21:12:00,23,23
2018-04-09 21:20:00,58,12
2018-04-09 21:28:00,48,12
2018-04-09 21:36:00,49,12
2018-04-09 21:44:00,50,0
2018-04-09 21:52:00,38,0
2018-04-09 22:00:00,52,13
2018-04-09 22:08:00,53,13
2018-04-09 22:16:00,27,13
2018-04-09 22:24:00,0,0
2018-04-09 22:32:00,41,0
2018-04-09 22:40:00,42,0
2018-04-09 22:48:00,42,28
2018-04-09 22:56:00,43,29
2018-04-09 23:04:00,29,0
2018-04-09 23:12:00,43,0
2018-04-09 23:20:00,15,0
2018-04-09 23:28:00,15,15
2018-04-09 23:36:00,44,58
2018-04-09 23:44:00,15,15
2018-04-09 23:52:00,73,29
2018-04-10 00:00:00,44,15
2018-04-10 00:00:00,40,13
2018-04-10 00:08:00,0,26
2018-04-10 00:16:00,39,0
2018-04-10 00:24:00,13,26
2018-04-10 00:32:00,52,0
2018-04-10 00:40:00,26,13
2018-04-10 00:48:00,77,26
2018-04-10 00:56:00,39,26
2018-04-10 01:04:00,13,0
2018-04-10 01:12:00,25,13
2018-04-10 01:20:00,38,13
2018-04-10 01:28:00,38,0
2018-04-10 01:36:00,63,38
2018-04-10 01:44:00,26,26
2018-04-10 01:52:00,38,0
2018-04-10 02:00:00,52,13
2018-04-10 02:08:00,39,39
2018-04-10 02:16:00,13,0
2018-04-10 02:24:00,26,0
2018-04-10 02:32:00,13,27
2018-04-10 02:40:00,13,13
2018-04-10 02:48:00,40,0
2018-04-10 02:56:00,27,0
2018-04-10 03:04:00,41,27
2018-04-10 03:12:00,14,0
2018-04-10 03:20:00,27,14
2018-04-10 03:28:00,0,28
2018-04-10 03:36:00,14,0
2018-04-10 03:44:00,14,14
2018-04-10 03:52:00,28,0
2018-04-10 04:00:00,14,0
2018-04-10 04:08:00,0,14
2018-04-10 04:16:00,42,0
2018-04-10 04:24:00,28,14
2018-04-10 04:32:00,56,0
2018-04-10 04:40:00,0,0
2018-04-10 04:48:00,27,0
2018-04-10 04:56:00,14,27
