date,bitcoin,btc,etherium,etc,ripple,xrp,btcoin cash,bcc,eos.io,eos,litecoin,ltc,cardano,ada,str,iota,miota,tron,trx,tether usd,usd tether,usdt
2018-03-03 09:12:00,54,7,0,22,0,8,0,0,0,27,11,0,0,32,23,0,0,0,0,0,0,0
2018-03-03 09:20:00,87,4,0,0,23,0,0,0,0,27,11,0,0,32,0,0,0,85,28,0,0,0
2018-03-03 09:28:00,57,1,0,0,46,23,0,46,0,0,42,0,0,0,67,25,0,28,56,0,0,0
2018-03-03 09:36:00,54,2,0,43,8,0,0,0,0,0,21,0,0,63,45,25,0,0,0,0,0,0
2018-03-03 09:44:00,59,1,22,0,53,15,0,0,0,0,10,10,0,31,0,25,0,0,0,0,0,0
2018-03-03 09:52:00,60,0,22,0,15,0,0,0,0,0,21,10,0,31,44,25,0,0,0,0,0,0
2018-03-03 10:00:00,72,0,0,22,45,8,0,46,0,54,21,10,0,0,22,0,0,0,0,0,0,0
2018-03-03 10:08:00,63,4,0,0,45,0,0,0,0,27,21,0,0,0,0,25,0,55,0,0,0,0
2018-03-03 10:16:00,67,4,0,0,7,0,0,0,0,53,10,0,0,0,0,0,0,27,0,0,0,0
2018-03-03 10:24:00,61,2,0,0,22,0,0,0,0,26,10,0,61,30,0,0,0,0,0,0,0,0
2018-03-03 10:32:00,49,1,0,21,15,7,0,0,0,26,31,0,60,60,65,0,0,27,0,0,0,0
2018-03-03 10:40:00,59,2,0,62,22,7,0,88,0,0,10,0,30,0,43,24,0,0,0,0,0,72
2018-03-03 10:48:00,48,0,0,21,22,14,0,0,0,0,30,0,0,30,0,48,0,0,0,0,0,0
2018-03-03 10:56:00,57,1,0,21,14,0,0,0,0,0,40,0,0,0,21,24,0,0,0,0,0,0
2018-03-03 11:04:00,41,6,0,0,14,7,0,44,0,0,20,0,0,0,0,48,0,0,0,0,0,0
2018-03-03 11:12:00,76,3,20,20,49,0,0,0,0,25,29,0,0,0,41,23,0,0,0,0,0,0
2018-03-03 11:20:00,54,1,0,0,35,0,0,0,0,25,19,10,0,29,0,23,0,26,0,0,0,0
2018-03-03 11:28:00,43,2,0,40,28,21,0,42,0,0,29,0,0,0,0,23,0,0,0,0,0,0
2018-03-03 11:36:00,38,1,0,0,21,14,0,0,0,24,29,0,0,28,20,0,0,0,0,0,0,0
2018-03-03 11:44:00,55,4,0,59,55,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0
2018-03-03 11:52:00,41,3,0,0,34,7,0,0,0,0,28,0,0,28,39,22,0,75,75,0,0,0
2018-03-03 12:00:00,55,4,0,0,47,13,0,41,0,0,9,0,0,28,59,45,0,25,0,0,0,0
2018-03-03 12:08:00,49,4,0,19,40,13,0,0,0,47,37,9,0,0,20,0,0,0,25,0,0,0
2018-03-03 12:16:00,56,2,0,0,26,7,0,0,0,0,18,0,0,27,0,0,0,0,24,0,0,0
2018-03-03 12:24:00,59,4,0,0,32,6,0,39,23,0,18,0,0,27,19,0,0,0,24,0,0,0
2018-03-03 12:32:00,56,4,0,0,19,6,0,0,0,23,18,0,0,26,0,0,0,0,0,0,0,0
2018-03-03 12:40:00,48,4,0,36,19,6,0,38,0,22,9,0,52,0,19,21,0,23,0,0,0,0
2018-03-03 12:48:00,60,3,0,18,25,0,0,0,0,0,35,0,0,0,18,41,0,0,0,0,0,0
2018-03-03 12:56:00,51,6,0,0,31,12,0,38,0,0,26,0,0,0,0,21,0,0,23,0,0,62
2018-03-03 13:04:00,48,4,0,0,6,18,0,0,0,0,17,0,0,25,18,20,0,23,0,0,0,0
2018-03-03 13:12:00,43,2,0,17,24,0,0,0,0,0,25,0,0,25,18,40,0,22,22,0,0,0
2018-03-03 13:20:00,50,4,0,0,42,0,0,0,0,0,25,0,0,25,18,0,0,0,0,0,0,60
2018-03-03 13:28:00,68,4,0,17,36,18,0,36,0,0,33,0,0,0,18,20,0,44,0,0,0,0
2018-03-03 13:36:00,69,3,0,34,18,0,0,0,0,0,25,8,24,49,0,39,0,22,0,0,0,0
2018-03-03 13:44:00,63,2,0,0,24,6,0,36,0,0,8,0,0,0,0,20,0,0,0,0,0,0
2018-03-03 13:52:00,66,5,0,0,17,12,0,0,0,0,40,8,24,48,0,19,0,0,22,0,0,0
2018-03-03 14:00:00,73,1,17,17,23,0,0,0,0,0,16,8,0,0,17,19,0,21,21,0,0,0
2018-03-03 14:08:00,55,4,0,0,17,0,0,0,0,20,8,8,0,0,17,0,0,42,0,0,0,0
2018-03-03 14:16:00,61,2,0,33,28,0,0,0,0,20,8,0,0,0,0,38,0,21,21,0,0,0
2018-03-03 14:24:00,68,2,0,0,17,6,0,0,0,20,24,0,0,47,0,0,0,21,0,0,0,0
2018-03-03 14:32:00,49,3,0,48,17,0,0,0,0,0,47,0,0,0,33,19,0,0,0,0,0,0
2018-03-03 14:40:00,61,1,0,16,39,22,0,34,0,0,16,0,0,23,0,0,0,21,0,0,0,0
2018-03-03 14:48:00,52,2,0,63,11,6,0,0,0,0,8,0,0,0,33,0,0,0,0,0,0,0
2018-03-03 14:56:00,72,2,0,0,11,11,0,34,0,0,8,0,0,23,0,0,0,21,0,0,0,0
2018-03-03 15:04:00,60,4,0,32,39,22,0,0,0,0,15,0,0,46,0,18,0,21,21,0,0,0
2018-03-03 15:12:00,68,4,0,32,28,6,0,34,0,0,31,0,0,0,16,0,0,0,0,0,0,0
2018-03-03 15:20:00,60,4,16,31,33,5,0,0,0,0,8,8,0,23,0,55,0,41,20,0,0,0
2018-03-03 15:28:00,45,3,0,31,60,16,0,33,0,0,46,0,0,23,0,0,0,41,0,0,0,0
2018-03-03 15:36:00,59,2,16,31,11,11,0,33,0,0,30,8,23,68,16,18,0,20,20,0,0,0
2018-03-03 15:44:00,62,3,0,16,16,5,0,0,0,0,0,0,23,0,0,0,0,20,0,55,55,0
2018-03-03 15:52:00,58,3,0,16,43,5,0,33,0,0,23,0,22,22,0,18,0,20,0,0,0,0
2018-03-03 16:00:00,58,3,0,31,43,11,0,33,0,0,15,8,0,0,0,0,0,20,0,0,0,0
2018-03-03 16:08:00,49,3,0,16,11,0,0,0,0,0,23,8,22,22,32,0,0,20,0,0,0,0
2018-03-03 16:16:00,60,3,0,47,11,22,0,0,0,0,38,8,22,0,48,0,0,0,40,0,0,0
2018-03-03 16:24:00,59,3,0,31,27,5,0,0,0,19,8,8,0,0,16,18,0,0,20,0,0,54
2018-03-03 16:32:00,53,1,16,16,16,16,0,0,0,19,38,0,0,45,16,0,0,0,0,0,0,0
2018-03-03 16:40:00,62,2,0,16,22,5,0,0,0,0,8,8,0,23,16,0,0,0,0,0,0,55
2018-03-03 16:48:00,58,2,0,31,27,11,0,0,0,0,23,0,23,0,0,18,0,0,0,0,0,0
2018-03-03 16:56:00,67,2,16,47,16,0,0,33,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2018-03-03 17:04:00,65,2,0,16,5,5,0,0,0,0,15,8,0,68,16,0,0,41,41,0,0,0
2018-03-03 17:12:00,63,2,0,0,22,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2018-03-03 17:20:00,49,4,0,16,33,0,0,0,0,20,31,0,23,0,0,18,0,0,0,0,0,0
2018-03-03 17:28:00,50,2,0,0,33,11,0,0,0,0,15,0,23,23,0,19,0,41,0,0,0,0
2018-03-03 17:36:00,59,3,0,0,34,0,0,0,0,0,8,8,0,23,16,19,0,0,21,0,0,0
2018-03-03 17:44:00,61,3,0,16,39,6,0,0,0,20,23,0,0,23,16,0,0,0,0,0,0,0
2018-03-03 17:52:00,54,2,0,0,17,17,0,0,0,20,8,8,23,0,17,0,0,0,21,0,0,0
2018-03-03 18:00:00,71,1,0,33,46,6,0,0,0,0,32,0,0,0,0,19,0,0,0,0,0,0
2018-03-03 18:08:00,52,2,0,16,17,6,0,0,0,21,16,0,24,0,17,0,0,0,0,0,0,0
2018-03-03 18:16:00,49,5,0,16,23,0,0,70,0,0,8,0,0,0,0,19,0,43,21,0,0,0
2018-03-03 18:24:00,56,2,0,17,17,12,0,0,0,0,24,0,24,0,17,0,0,43,0,0,0,58
2018-03-03 18:32:00,65,2,0,34,29,18,0,0,0,0,33,0,0,0,35,0,0,0,0,0,0,0
2018-03-03 18:40:00,59,2,0,0,41,0,0,0,0,0,49,0,0,0,0,20,0,0,0,0,0,0
2018-03-03 18:48:00,51,4,0,0,24,0,0,0,0,42,41,0,25,25,35,0,20,22,0,0,0,0
2018-03-03 18:56:00,59,3,0,0,6,6,0,0,0,0,0,0,0,0,0,20,0,22,22,0,0,0
2018-03-03 19:04:00,64,4,0,34,24,6,0,0,0,0,8,17,25,50,0,0,0,0,0,0,0,0
2018-03-03 19:12:00,68,3,17,0,12,6,0,37,0,0,34,8,0,0,18,20,0,22,0,0,0,0
2018-03-03 19:20:00,57,2,0,35,55,24,0,37,0,0,68,8,0,25,36,20,0,45,23,0,0,61
2018-03-03 19:28:00,57,1,0,0,49,0,0,0,0,22,25,0,0,25,54,0,0,0,23,0,0,61
2018-03-03 19:36:00,51,3,0,0,19,6,0,0,0,0,9,9,0,26,36,0,0,23,23,0,0,62
2018-03-03 19:44:00,57,2,0,18,25,0,0,0,0,22,9,0,0,26,0,21,0,46,0,0,0,0
2018-03-03 19:52:00,67,1,0,0,25,13,0,0,0,23,18,0,0,0,0,21,0,0,23,0,0,0
2018-03-03 20:00:00,42,2,0,0,19,19,0,0,0,0,26,9,0,0,0,42,0,0,0,0,0,0
2018-03-03 20:08:00,57,3,0,0,45,6,0,0,0,23,44,0,0,26,19,0,0,24,0,0,0,0
2018-03-03 20:16:00,46,1,0,19,45,6,0,0,0,0,36,9,0,27,38,22,0,72,0,0,0,0
2018-03-03 20:24:00,73,4,19,0,39,13,0,40,0,23,0,9,0,27,19,0,0,0,24,0,0,0
2018-03-03 20:32:00,51,2,0,0,13,13,0,0,0,23,27,0,0,0,0,22,0,48,0,0,0,0
2018-03-03 20:40:00,64,1,0,19,26,0,0,40,0,0,9,0,0,0,0,22,0,0,0,0,0,0
2018-03-03 20:48:00,68,2,0,0,13,7,0,40,0,0,9,0,0,27,19,0,0,24,0,0,0,0
2018-03-03 20:56:00,49,3,0,19,27,7,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
2018-03-03 21:04:00,59,0,0,0,34,7,0,0,0,24,38,19,0,0,20,0,0,0,25,0,0,0
2018-03-03 21:12:00,68,2,0,20,27,0,0,0,0,0,28,0,0,0,20,0,0,0,0,0,0,0
2018-03-03 21:20:00,56,1,0,0,14,0,0,0,0,0,10,0,0,28,0,0,0,0,0,0,0,0
2018-03-03 21:28:00,58,6,0,20,14,7,0,42,0,0,10,0,0,57,0,23,0,26,0,0,0,0
2018-03-03 21:36:00,68,1,20,0,21,0,0,0,0,25,29,0,29,0,21,0,0,0,0,0,0,0
2018-03-03 21:44:00,50,3,0,0,7,0,0,0,0,0,30,0,0,88,42,24,0,0,0,0,0,0
2018-03-03 21:52:00,59,1,0,0,29,0,0,0,0,0,40,10,0,0,0,24,0,27,27,0,0,0
2018-03-03 22:00:00,56,7,0,43,37,7,0,0,0,26,62,0,0,0,0,0,0,0,0,0,0,0
2018-03-03 22:08:00,66,0,0,0,15,0,0,91,0,0,52,0,0,31,0,0,25,28,0,0,0,0
2018-03-03 22:16:00,63,4,0,22,30,0,0,46,0,27,0,11,0,0,0,25,0,0,0,0,0,0
2018-03-03 22:24:00,60,1,0,0,31,0,0,0,0,0,11,0,32,0,23,0,0,0,0,0,0,0
2018-03-03 22:32:00,61,1,0,0,23,16,0,47,0,0,22,0,0,0,0,0,0,29,29,0,0,0
2018-03-03 22:40:00,67,5,0,0,32,0,0,0,0,56,33,0,0,33,0,0,0,0,0,0,0,0
2018-03-03 22:48:00,49,3,0,0,56,16,0,0,0,29,45,0,0,0,24,0,0,30,30,0,0,0
2018-03-03 22:56:00,62,4,0,23,16,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2018-03-03 23:04:00,61,4,0,47,33,25,0,0,0,0,23,0,0,34,0,0,28,0,0,0,0,0
2018-03-03 23:12:00,52,3,0,24,25,8,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0
2018-03-03 23:20:00,81,7,0,0,17,8,0,0,0,30,23,12,0,70,0,0,0,0,0,0,0,0
2018-03-03 23:28:00,59,1,0,25,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-03 23:36:00,68,1,0,0,35,17,0,0,0,0,48,0,0,36,0,29,0,0,64,0,0,0
2018-03-03 23:44:00,70,3,0,100,9,0,0,0,0,0,61,0,0,36,0,29,0,0,0,0,0,0
2018-03-03 23:52:00,60,4,25,0,35,18,0,0,0,0,49,0,36,0,26,0,0,0,0,0,0,0
2018-03-04 00:00:00,65,6,0,0,27,0,0,0,0,63,25,0,37,73,0,30,0,33,0,0,0,0
2018-03-04 00:00:00,74,6,0,0,36,0,0,0,0,96,30,0,31,62,0,44,0,24,0,0,0,0
2018-03-04 00:08:00,71,2,0,0,12,0,0,0,0,48,45,0,0,31,0,0,0,0,0,0,0,0
2018-03-04 00:16:00,90,2,0,0,25,12,0,0,0,0,76,0,0,0,0,45,0,0,0,0,0,0
2018-03-04 00:24:00,64,3,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,48,0,0,0,0
2018-03-04 00:32:00,66,3,0,22,50,0,0,56,0,99,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 00:40:00,74,3,0,0,25,37,0,0,0,49,15,0,0,0,49,0,0,0,0,0,0,0
2018-03-04 00:48:00,71,0,0,22,75,0,0,0,0,0,31,15,32,0,0,46,0,24,0,0,0,0
2018-03-04 00:56:00,57,3,0,90,13,0,0,0,0,50,46,15,0,64,0,0,0,0,0,0,0,0
2018-03-04 01:04:00,80,8,0,23,51,0,0,0,0,100,46,0,0,32,0,92,0,0,24,0,0,0
2018-03-04 01:12:00,80,2,0,23,38,0,0,0,0,50,62,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 01:20:00,70,2,0,0,25,0,0,0,0,0,31,15,0,0,0,0,0,0,0,0,0,0
2018-03-04 01:28:00,80,5,0,22,50,13,0,0,0,100,93,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 01:36:00,71,5,0,22,13,0,0,0,0,0,31,15,0,32,0,0,0,0,0,0,0,0
2018-03-04 01:44:00,80,2,0,45,50,0,0,0,0,50,31,0,32,95,0,0,0,0,24,0,0,0
2018-03-04 01:52:00,76,2,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 02:00:00,81,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
2018-03-04 02:08:00,88,0,0,0,63,13,0,0,0,50,62,0,0,32,0,0,0,0,0,0,0,0
2018-03-04 02:16:00,78,3,0,0,50,25,0,0,0,0,62,0,0,0,99,0,0,0,24,0,0,0
2018-03-04 02:24:00,52,2,0,45,25,25,0,0,0,0,15,15,0,32,0,0,0,0,0,0,0,0
2018-03-04 02:32:00,92,3,0,23,13,13,0,0,0,0,78,0,32,32,0,0,0,24,0,0,0,0
2018-03-04 02:40:00,92,2,0,23,38,0,0,57,0,50,16,0,0,0,0,0,0,25,0,0,0,92
2018-03-04 02:48:00,89,7,0,45,38,13,0,0,0,50,47,0,0,32,0,0,0,0,24,0,0,0
2018-03-04 02:56:00,89,0,0,0,38,38,0,0,0,50,0,0,0,0,0,46,0,0,25,0,0,0
2018-03-04 03:04:00,80,5,0,23,25,13,0,0,0,0,31,0,0,0,0,0,0,24,24,0,0,0
2018-03-04 03:12:00,81,3,0,0,26,13,0,0,0,0,47,31,0,97,0,0,0,0,25,0,0,0
2018-03-04 03:20:00,76,2,0,46,26,0,0,0,0,0,16,16,0,32,0,0,0,0,0,0,0,0
2018-03-04 03:28:00,91,2,0,0,26,0,0,58,0,0,79,0,0,0,0,47,0,100,0,0,0,0
2018-03-04 03:36:00,82,2,0,23,0,0,0,0,0,0,16,0,0,0,0,47,0,25,25,0,0,0
2018-03-04 03:44:00,67,5,0,23,39,13,0,0,0,0,32,16,0,0,0,0,0,0,0,0,0,0
2018-03-04 03:52:00,58,5,0,0,26,0,0,0,0,0,16,0,0,33,52,0,0,0,0,0,0,0
2018-03-04 04:00:00,77,7,0,47,0,0,0,0,0,53,0,0,0,67,0,48,0,0,0,0,0,0
2018-03-04 04:08:00,89,7,0,0,40,27,0,0,0,52,16,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 04:16:00,88,4,0,71,13,13,0,60,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 04:24:00,87,2,0,0,13,27,0,0,0,0,16,0,0,68,0,0,0,26,0,0,0,0
2018-03-04 04:32:00,86,2,0,0,41,41,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,98
2018-03-04 04:40:00,88,4,0,0,27,27,0,0,0,54,17,0,0,34,0,0,0,0,0,0,0,0
2018-03-04 04:48:00,60,2,0,0,68,14,0,0,0,0,67,17,0,69,0,0,0,26,26,0,0,0
2018-03-04 04:56:00,61,5,0,24,14,27,0,0,0,0,50,0,0,35,0,0,0,0,26,0,0,0
2018-03-04 05:04:00,89,0,25,25,0,0,0,0,0,54,34,17,0,0,0,50,0,0,0,0,0,0
2018-03-04 05:12:00,46,2,25,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 05:20:00,80,0,0,0,0,28,0,62,0,0,0,0,0,0,0,50,0,0,27,0,0,100
2018-03-04 05:28:00,86,9,0,0,42,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 05:36:00,86,4,0,0,28,0,0,0,0,55,68,17,0,0,0,0,0,0,27,0,0,0
2018-03-04 05:44:00,78,2,0,0,28,0,0,0,0,0,34,0,0,35,0,0,0,27,27,0,0,0
2018-03-04 05:52:00,78,0,0,25,14,0,0,0,0,0,34,0,35,0,0,0,0,0,0,0,0,0
2018-03-04 06:00:00,69,2,0,49,55,14,0,0,0,0,50,17,0,0,0,100,0,0,0,0,0,0
2018-03-04 06:08:00,74,4,0,0,27,14,0,61,0,0,100,0,69,0,0,0,0,26,0,0,0,0
2018-03-04 06:16:00,53,4,0,0,40,13,0,0,0,53,33,17,0,0,53,0,0,0,0,0,0,0
2018-03-04 06:24:00,74,5,0,0,27,0,0,60,0,0,16,16,0,0,0,0,0,26,0,0,0,0
2018-03-04 06:32:00,54,2,0,0,27,27,0,0,0,0,33,0,0,0,0,0,0,26,26,0,0,0
2018-03-04 06:40:00,85,5,0,0,0,13,0,0,0,0,16,16,0,100,52,0,0,0,0,0,0,0
2018-03-04 06:48:00,65,5,23,0,26,26,0,0,0,0,0,0,0,0,51,47,0,0,0,0,0,0
2018-03-04 06:56:00,63,8,0,0,39,0,0,58,0,0,32,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 07:04:00,65,0,0,23,25,0,0,0,0,50,0,16,32,64,100,0,0,0,0,0,0,0
2018-03-04 07:12:00,73,2,0,0,100,13,0,0,0,49,31,15,0,63,49,0,0,24,0,0,0,0
2018-03-04 07:20:00,69,0,22,44,37,25,0,0,0,0,30,30,0,0,49,0,0,0,0,0,0,0
2018-03-04 07:28:00,52,0,0,22,24,0,0,0,0,48,30,0,0,0,0,0,0,0,0,0,0,88
2018-03-04 07:36:00,57,3,0,21,36,24,0,0,0,0,30,30,0,31,0,0,0,0,0,0,0,0
2018-03-04 07:44:00,56,0,0,42,12,0,0,0,0,0,29,0,0,0,47,0,0,23,0,0,0,0
2018-03-04 07:52:00,82,2,0,42,70,0,0,53,0,0,29,0,0,30,0,0,0,0,0,0,0,0
2018-03-04 08:00:00,69,5,0,0,46,11,0,0,0,0,28,14,0,0,0,0,0,0,0,0,0,0
2018-03-04 08:08:00,65,2,0,0,11,11,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0
2018-03-04 08:16:00,79,4,0,0,34,0,0,0,0,0,0,0,57,0,45,0,0,22,0,0,0,82
2018-03-04 08:24:00,68,1,0,20,11,0,0,0,0,0,0,0,0,57,0,41,0,0,0,0,0,0
2018-03-04 08:32:00,47,1,0,40,22,0,0,100,0,0,27,0,0,0,0,0,0,22,0,0,0,0
2018-03-04 08:40:00,57,0,0,20,55,11,0,49,0,0,13,13,0,28,0,0,0,0,0,0,0,0
2018-03-04 08:48:00,58,4,0,39,33,0,0,0,0,43,0,0,0,28,43,0,0,0,0,0,0,0
2018-03-04 08:56:00,66,1,0,38,43,11,0,0,0,86,13,0,0,0,0,39,0,21,21,0,0,0
2018-03-04 09:04:00,55,0,0,38,65,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2018-03-04 09:12:00,54,3,0,19,42,0,0,0,0,42,13,0,0,27,42,0,0,0,0,0,0,0
2018-03-04 09:20:00,55,4,0,19,31,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 09:28:00,50,6,0,0,10,21,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,75
2018-03-04 09:36:00,41,3,0,19,21,10,0,47,0,0,0,13,0,26,0,0,0,20,0,0,0,0
2018-03-04 09:44:00,52,3,0,18,10,10,0,0,0,0,51,0,0,26,0,0,0,0,0,0,0,0
2018-03-04 09:52:00,76,4,0,0,41,21,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
2018-03-04 10:00:00,39,1,0,55,31,10,0,0,0,0,13,0,0,0,0,75,0,20,0,0,0,0
2018-03-04 10:08:00,58,9,0,36,31,20,0,0,0,41,13,0,26,0,0,37,0,20,0,0,0,74
2018-03-04 10:16:00,54,3,18,18,30,0,0,0,0,40,12,0,26,26,80,0,0,0,0,0,0,0
2018-03-04 10:24:00,69,7,0,0,10,0,0,0,0,0,12,0,0,26,40,0,0,19,0,0,0,0
2018-03-04 10:32:00,48,3,0,36,60,10,0,0,0,0,25,0,0,0,40,0,0,19,19,0,0,0
2018-03-04 10:40:00,80,7,0,0,40,0,0,0,0,39,36,0,0,50,0,0,0,19,0,0,0,0
2018-03-04 10:48:00,55,3,0,53,40,10,0,0,0,78,36,0,0,0,39,0,0,19,0,0,0,0
2018-03-04 10:56:00,62,3,0,17,10,10,0,0,0,0,24,0,25,0,39,36,0,0,19,0,0,0
2018-03-04 11:04:00,67,3,0,17,0,0,0,44,0,0,48,0,0,25,0,0,0,0,0,0,0,0
2018-03-04 11:12:00,39,6,0,17,38,38,0,43,0,0,12,0,0,0,0,0,0,18,18,0,0,0
2018-03-04 11:20:00,58,4,0,17,19,19,0,43,0,0,0,12,0,24,75,0,0,18,0,0,0,0
2018-03-04 11:28:00,61,4,0,50,47,0,0,0,0,37,0,0,0,0,0,0,0,18,0,0,0,0
2018-03-04 11:36:00,61,5,0,0,28,0,0,0,0,0,0,11,24,47,0,0,0,0,0,0,0,0
2018-03-04 11:44:00,63,2,0,33,37,9,0,0,0,37,23,23,24,24,0,0,0,0,0,0,0,0
2018-03-04 11:52:00,55,5,0,16,36,9,0,0,0,0,0,0,0,23,36,0,0,18,18,0,0,0
2018-03-04 12:00:00,57,1,0,16,28,18,0,0,0,36,23,0,0,23,0,33,0,0,18,0,0,0
2018-03-04 12:08:00,59,1,0,16,36,9,0,0,0,0,44,0,23,0,0,0,0,18,0,0,0,0
2018-03-04 12:16:00,49,4,0,16,54,0,0,0,0,0,11,0,23,0,36,33,0,17,0,0,0,0
2018-03-04 12:24:00,47,1,0,0,27,0,0,80,0,35,54,0,0,45,35,32,0,17,0,0,0,0
2018-03-04 12:32:00,69,5,0,16,44,35,0,0,0,0,21,11,0,0,0,0,0,0,0,0,0,0
2018-03-04 12:40:00,70,5,15,15,17,26,0,0,0,34,21,0,0,0,0,0,0,34,0,0,0,0
2018-03-04 12:48:00,55,3,15,15,26,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
2018-03-04 12:56:00,61,2,15,15,8,8,0,0,0,33,21,10,0,0,33,31,0,0,0,0,0,0
2018-03-04 13:04:00,52,7,0,0,34,25,0,0,0,33,0,0,0,43,0,0,0,16,16,0,0,0
2018-03-04 13:12:00,63,3,0,15,41,8,0,0,0,33,51,0,0,42,0,0,0,48,0,0,0,0
2018-03-04 13:20:00,62,1,0,0,49,8,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
2018-03-04 13:28:00,65,3,0,29,32,8,0,36,0,32,20,10,0,21,0,30,0,0,0,0,0,0
2018-03-04 13:36:00,79,2,0,29,40,0,0,36,0,0,49,10,0,20,0,0,0,16,0,0,0,0
2018-03-04 13:44:00,90,5,0,0,56,16,0,0,0,31,29,0,0,40,0,29,29,15,46,0,0,0
2018-03-04 13:52:00,58,2,0,28,16,8,0,0,0,31,19,0,0,0,0,29,0,0,15,0,0,0
2018-03-04 14:00:00,64,2,0,28,16,8,0,35,0,0,19,0,0,0,31,0,0,0,0,0,0,0
2018-03-04 14:08:00,57,3,0,28,55,16,0,0,0,0,10,0,20,0,0,0,0,15,0,0,0,0
2018-03-04 14:16:00,39,2,0,41,31,8,0,0,0,0,38,0,0,0,0,56,0,15,15,0,0,0
2018-03-04 14:24:00,59,0,0,0,30,0,0,0,0,30,0,0,0,19,0,28,0,15,15,0,0,0
2018-03-04 14:32:00,52,3,0,27,61,0,0,34,0,0,37,0,0,39,0,55,0,0,0,0,0,0
2018-03-04 14:40:00,70,3,0,27,60,0,0,34,0,30,9,9,19,38,0,0,0,58,58,0,0,0
2018-03-04 14:48:00,62,1,13,0,45,22,0,0,0,0,37,9,19,38,0,0,0,0,0,0,0,0
2018-03-04 14:56:00,59,1,0,0,15,7,0,33,29,0,0,0,19,0,0,0,0,0,0,0,0,0
2018-03-04 15:04:00,64,3,0,13,45,15,0,33,0,29,37,0,0,0,0,27,0,14,29,0,0,0
2018-03-04 15:12:00,58,0,0,0,37,15,0,0,0,0,27,0,19,0,0,27,0,43,0,0,0,0
2018-03-04 15:20:00,60,4,13,13,51,7,0,33,0,0,27,9,0,19,0,0,0,14,14,0,0,53
2018-03-04 15:28:00,52,4,13,13,22,29,0,66,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 15:36:00,46,3,0,52,29,22,0,0,0,29,27,0,0,0,0,0,0,14,14,0,0,0
2018-03-04 15:44:00,54,3,0,13,44,0,0,0,0,0,9,0,0,19,0,27,0,0,14,0,0,0
2018-03-04 15:52:00,58,1,0,13,36,0,0,0,0,0,9,0,0,0,29,0,0,0,0,0,0,0
2018-03-04 16:00:00,49,1,26,13,43,7,0,32,0,0,35,0,0,0,28,0,0,0,0,0,0,0
2018-03-04 16:08:00,69,3,0,13,7,14,0,0,0,57,35,9,0,0,28,26,0,14,0,0,0,0
2018-03-04 16:16:00,56,1,0,13,43,14,0,0,0,0,27,0,18,18,29,26,0,28,0,0,0,0
2018-03-04 16:24:00,45,3,0,0,44,7,0,33,0,29,53,0,0,0,0,0,0,14,0,0,0,0
2018-03-04 16:32:00,59,1,0,13,29,15,0,33,0,0,9,0,0,0,0,0,0,0,14,0,0,0
2018-03-04 16:40:00,48,4,0,13,51,15,0,33,0,29,36,9,18,18,0,27,0,0,14,0,0,53
2018-03-04 16:48:00,61,1,0,13,36,7,0,33,0,0,27,9,0,55,0,0,0,14,0,0,0,0
2018-03-04 16:56:00,72,3,0,26,22,7,0,0,0,0,18,0,19,0,0,27,0,14,0,0,0,0
2018-03-04 17:04:00,61,1,0,13,14,0,0,32,0,0,27,0,0,18,0,26,0,0,0,0,0,0
2018-03-04 17:12:00,58,4,0,26,58,7,0,33,0,57,18,0,0,0,0,0,0,0,0,0,0,0
2018-03-04 17:20:00,58,2,0,0,37,15,0,33,0,0,0,0,0,0,0,0,0,14,0,0,0,0
2018-03-04 17:28:00,72,1,0,13,15,7,0,33,0,0,45,0,19,0,29,0,0,43,0,0,0,0
